PlayerName,SeasonStartYear,PPG,REB,AST,STL,BLK,TOV,TS%,PerformanceMetric,InflationAdjSalary,Team,Age,position
Cole Aldrich,2013,1.67,1.9,0.2,0.1,0.3,0.47,0.53,6.89,1122146,HOU,24,C
Doug McDermott,2015,3.03,1.19,0.17,0.11,0.03,0.47,0.48,6.88,2955734,CHI,23,SF
DeMarre Carroll,2020,2.2,2.07,0.73,0.13,0.13,0.67,0.44,6.87,7033934,SAS,33,SF
Robert Covington,2014,2.29,0.71,0.0,0.29,0.0,0.14,0.57,6.86,1243212,HOU,23,SF
JaMychal Green,2015,2.0,1.5,0.0,0.0,0.5,0.5,0.57,6.86,1049289,SAS,24,PF
Earl Barron,2011,3.0,3.33,0.33,0.5,0.33,0.92,0.3,6.82,243626,PHO,29,C
CJ Elleby,2021,2.27,1.07,0.33,0.2,0.1,0.17,0.47,6.81,1655506,POR,20,SF
Udonis Haslem,2016,1.59,2.03,0.38,0.14,0.05,0.14,0.43,6.8,4917657,MIA,35,PF
Justin Patton,2019,1.67,2.0,1.0,0.67,0.0,0.0,0.32,6.77,558876,PHI,21,C
Chris Johnson,2012,2.04,1.48,0.07,0.22,0.33,0.56,0.56,6.77,656705,TOT,26,C
Deonte Burton,2019,2.56,0.88,0.28,0.19,0.25,0.28,0.47,6.75,1639040,OKC,25,SG
Caleb Swanigan,2018,2.26,2.0,0.52,0.19,0.11,0.67,0.45,6.72,2046046,POR,20,PF
Yuta Watanabe,2020,2.0,1.11,0.28,0.28,0.06,0.11,0.48,6.72,848250,MEM,25,SF
Jarell Eddie,2016,2.42,0.88,0.19,0.19,0.04,0.04,0.46,6.72,341651,WAS,24,SF
Troy Daniels,2015,2.79,1.0,0.68,0.16,0.0,0.42,0.44,6.71,1176209,MIN,23,SG
Tony Battie,2010,2.4,1.53,0.2,0.27,0.13,0.2,0.41,6.7,1838213,NJN,33,C
Chris Duhon,2011,2.45,1.02,2.31,0.31,0.04,1.2,0.45,6.69,4594538,ORL,28,PG
Pops Mensah-Bonsu,2010,2.13,1.94,0.13,0.19,0.5,0.63,0.46,6.68,495463,TOR,26,PF
KZ Okpala,2020,1.4,1.0,0.2,0.4,0.2,0.2,0.6,6.67,1744762,MIA,20,PF
Yuta Watanabe,2019,2.6,2.07,0.53,0.27,0.07,0.4,0.35,6.66,92045,MEM,24,SF
Joe Harris,2015,2.67,0.8,0.51,0.14,0.04,0.53,0.54,6.66,1049289,CLE,23,SG
Kendrick Perkins,2015,2.59,2.41,0.47,0.12,0.24,1.24,0.49,6.63,1861504,CLE,30,C
Daniel Oturu,2021,1.8,1.6,0.33,0.13,0.23,0.3,0.47,6.6,1748837,LAC,21,C
Isaac Bonga,2021,1.95,1.65,0.57,0.28,0.23,0.55,0.46,6.6,1885879,WAS,21,SF
Dominique Jones,2011,2.33,1.39,1.06,0.28,0.17,0.56,0.4,6.58,1566448,DAL,22,SG
Bruno Caboclo,2018,2.17,1.83,0.33,0.25,0.33,0.33,0.39,6.57,829425,TOT,22,SF
Matt Carroll,2012,2.68,1.09,0.72,0.3,0.13,0.45,0.41,6.57,4519337,CHA,31,SG
Lance Stephenson,2011,3.08,1.5,1.75,0.33,0.0,1.33,0.41,6.55,1063307,IND,20,SG
Damian Jones,2017,1.9,2.3,0.0,0.1,0.4,0.6,0.47,6.52,1587806,GSW,21,C
Cory Higgins,2012,3.95,0.92,0.95,0.13,0.16,1.03,0.4,6.52,984176,CHA,22,PG
Elliot Williams,2015,2.38,0.63,1.0,0.25,0.0,0.0,0.38,6.49,71676,NOP,25,SG
Earl Clark,2010,2.75,1.22,0.41,0.14,0.25,0.45,0.42,6.48,2581256,PHO,22,PF
Reggie Bullock,2015,1.92,1.39,0.22,0.28,0.11,0.22,0.47,6.48,1555074,TOT,23,SF
Christian Eyenga,2012,2.43,2.0,0.71,0.43,0.71,0.43,0.3,6.47,1516018,TOT,22,SF
Eric Maynor,2013,2.81,0.49,1.97,0.27,0.0,0.84,0.42,6.47,2558255,OKC,25,PG
Deividas Sirvydis,2021,2.05,1.45,0.25,0.1,0.0,0.25,0.48,6.44,1748837,DET,20,SG
DeAndre Liggins,2013,1.49,1.36,0.38,0.46,0.08,0.36,0.53,6.44,112214,OKC,24,SG
Nazr Mohammed,2014,1.55,2.19,0.25,0.17,0.38,0.46,0.45,6.44,1800780,CHI,36,C
Andrew Nicholson,2017,2.5,1.21,0.25,0.39,0.21,0.39,0.43,6.44,3440777,WAS,27,PF
Garret Siler,2011,2.14,1.33,0.14,0.05,0.19,0.48,0.55,6.43,67076,PHO,24,C
Caleb Swanigan,2019,2.05,3.05,0.52,0.29,0.05,0.86,0.38,6.4,2351997,TOT,21,PF
Al-Farouq Aminu,2021,1.5,3.17,0.33,0.33,0.0,0.5,0.37,6.39,11272002,CHI,30,PF
DeMarre Carroll,2011,1.43,1.14,0.29,0.14,0.14,0.0,0.51,6.36,1094436,MEM,24,PF
Jalen Smith,2021,1.96,1.37,0.15,0.04,0.19,0.26,0.5,6.36,4861884,PHO,20,PF
Aaron Gray,2010,2.25,2.0,0.25,0.0,0.0,0.13,0.37,6.35,1398649,CHI,25,C
Eric Maynor,2014,2.65,1.26,1.68,0.29,0.1,0.94,0.39,6.35,2619100,TOT,26,PG
Armon Johnson,2011,2.89,0.95,1.18,0.13,0.03,1.0,0.5,6.33,1000552,POR,21,PG
Cole Aldrich,2011,1.0,1.94,0.22,0.28,0.39,0.44,0.54,6.32,3000890,OKC,22,C
Solomon Hill,2014,1.68,1.46,0.43,0.18,0.07,0.46,0.55,6.31,1619706,IND,22,SF
Jon Leuer,2013,2.0,1.32,0.29,0.21,0.0,0.29,0.49,6.31,1142078,TOT,23,PF
Rasual Butler,2011,2.67,0.17,0.0,0.0,0.0,0.33,0.73,6.3,1613674,CHI,31,SG
Steve Novak,2011,1.57,0.71,0.0,0.0,0.0,0.0,0.69,6.29,1303116,DAL,27,SF
Jontay Porter,2021,2.0,1.27,0.09,0.27,0.09,0.64,0.64,6.28,327179,MEM,21,PF
Lorenzo Brown,2014,2.46,1.08,1.58,0.5,0.12,0.62,0.35,6.28,484954,PHI,23,PG
DeJuan Blair,2015,1.93,1.93,0.1,0.24,0.03,0.45,0.47,6.28,2483351,WAS,25,PF
Pops Mensah-Bonsu,2010,1.95,1.75,0.15,0.2,0.45,0.5,0.45,6.27,495463,TOT,26,PF
Joey Dorsey,2010,1.5,2.25,0.0,0.13,0.13,0.25,0.45,6.27,1161493,SAC,26,PF
DeShawn Stevenson,2010,2.17,1.63,1.1,0.28,0.13,0.6,0.38,6.26,5644116,WAS,28,SG
Matthew Dellavedova,2019,1.67,0.83,2.42,0.17,0.0,0.92,0.48,6.26,11114135,MIL,28,PG
Jeff Ayres,2012,1.7,1.65,0.2,0.15,0.1,0.1,0.44,6.26,1103220,IND,24,C
Quinton Ross,2010,2.0,1.0,0.26,0.26,0.15,0.11,0.45,6.25,1558379,DAL,28,SF
Johnny O'Bryant,2015,2.94,1.88,0.5,0.15,0.12,0.74,0.38,6.24,1049289,MIL,21,PF
Donald Sloan,2014,2.29,0.92,1.04,0.21,0.02,0.46,0.44,6.23,1178768,IND,26,SG
Hilton Armstrong,2010,1.67,2.33,0.33,0.33,0.67,0.67,0.39,6.21,1349491,SAC,25,C
Nate Robinson,2011,3.25,0.25,1.5,0.0,0.0,0.5,0.39,6.21,7198076,OKC,26,PG
Perry Jones,2013,2.32,1.63,0.26,0.13,0.16,0.39,0.42,6.18,1373692,OKC,21,SF
DeSagana Diop,2012,1.15,3.15,0.85,0.22,0.48,0.7,0.35,6.17,9519273,CHA,30,C
Theo Ratliff,2010,1.62,1.9,0.43,0.14,0.86,0.76,0.45,6.17,1838213,SAS,36,C
Ryan Gomes,2012,2.31,1.91,0.38,0.5,0.0,0.47,0.37,6.16,5164956,LAC,29,SF
Joel Przybilla,2011,1.8,4.8,0.0,0.0,0.2,1.4,0.38,6.12,1503106,CHA,31,C
Tony Wroten,2013,2.6,0.8,1.23,0.23,0.11,0.83,0.46,6.11,1472063,MEM,19,SG
Bryn Forbes,2017,2.61,0.64,0.64,0.03,0.0,0.31,0.46,6.11,1587806,SAS,23,SG
Malcolm Thomas,2013,1.25,1.33,0.33,0.17,0.17,0.25,0.55,6.1,891116,TOT,24,PF
Shavlik Randolph,2014,1.43,1.79,0.07,0.21,0.07,0.36,0.53,6.07,1526646,PHO,30,PF
Anthony Randolph,2011,2.06,2.35,0.41,0.24,0.47,0.59,0.35,6.06,3821646,NYK,21,PF
Lance Stephenson,2012,2.52,1.26,1.1,0.5,0.12,0.86,0.4,6.06,1181797,IND,21,SG
Gigi Datome,2014,2.44,1.35,0.32,0.18,0.03,0.32,0.41,6.02,2175621,DET,26,SF
Quinndary Weatherspoon,2021,2.3,0.55,0.4,0.4,0.1,0.5,0.55,6.02,377882,SAS,24,SG
Doron Lamb,2013,3.39,0.74,0.87,0.3,0.0,0.7,0.38,6.01,1001059,MIL,21,SG
Mike Miller,2016,1.34,1.13,0.85,0.28,0.09,0.36,0.51,6.01,4302950,DEN,35,SF
Seth Curry,2014,1.5,0.5,0.0,1.0,0.0,0.0,0.5,6.0,59709,TOT,23,PG
Gordon Hayward,2018,2.0,1.0,0.0,0.0,0.0,0.0,0.5,6.0,36704534,BOS,27,SF
Malachi Richardson,2018,2.0,1.0,0.0,0.0,0.0,0.0,0.5,6.0,1845392,TOR,22,SG
Justin Patton,2018,2.0,0.0,0.0,1.0,0.0,0.0,0.5,6.0,3136800,MIN,20,C
Bruno Fernando,2021,1.55,2.36,0.3,0.12,0.09,0.64,0.48,5.99,1944122,ATL,22,C
Hamed Haddadi,2010,1.72,2.08,0.28,0.03,0.39,0.56,0.44,5.97,2175108,MEM,24,C
Bobby Brown,2017,2.48,0.24,0.56,0.04,0.0,0.2,0.51,5.95,1489689,HOU,32,PG
Brodric Thomas,2021,2.5,1.0,1.0,0.25,0.25,1.0,0.5,5.95,504542,HOU,24,SG
Malik Allen,2010,2.06,1.61,0.31,0.22,0.1,0.43,0.43,5.92,1671102,DEN,31,PF
Louis King,2020,2.0,1.0,0.5,0.2,0.0,0.2,0.45,5.91,56575,DET,20,SF
Khyri Thomas,2019,2.35,0.77,0.31,0.27,0.19,0.15,0.41,5.91,1639040,DET,22,SG
Nick Johnson,2015,2.64,1.39,0.39,0.25,0.11,0.68,0.43,5.9,1049289,HOU,22,SG
Oshae Brissett,2020,1.95,1.37,0.37,0.21,0.05,0.37,0.46,5.88,1443058,TOR,21,SF
Steve Novak,2010,2.09,0.61,0.11,0.13,0.04,0.04,0.5,5.87,999115,LAC,26,SF
Danny Green,2010,2.0,0.85,0.25,0.3,0.15,0.25,0.48,5.86,127996,CLE,22,SG
DeShawn Stevenson,2010,2.13,1.42,0.88,0.25,0.09,0.47,0.38,5.84,5644116,TOT,28,SG
Markus Howard,2021,2.84,0.57,0.49,0.11,0.03,0.49,0.48,5.83,504542,DEN,21,SG
Bol Bol,2021,2.16,0.75,0.22,0.09,0.31,0.41,0.53,5.81,2356947,DEN,21,PF
Glenn Robinson III,2015,2.09,1.11,0.31,0.17,0.03,0.31,0.47,5.81,1365843,TOT,21,SG
Steve Novak,2016,2.33,0.33,0.0,0.0,0.0,0.0,0.54,5.8,1907631,MIL,32,PF
Ronnie Brewer,2010,2.0,1.4,0.6,1.2,0.0,0.4,0.33,5.79,6511732,MEM,24,SG
Trey Thompkins,2012,2.38,1.0,0.13,0.13,0.13,0.25,0.44,5.78,984176,LAC,21,C
Justin Holiday,2016,2.42,1.04,0.42,0.5,0.15,0.5,0.41,5.76,1248711,ATL,26,SG
Cassius Winston,2021,1.86,0.41,0.55,0.09,0.05,0.23,0.58,5.75,504542,WAS,22,PG
Damian Jones,2021,1.57,1.29,0.29,0.07,0.36,0.43,0.53,5.73,2156123,PHO,25,C
Norvel Pelle,2021,2.0,2.33,0.0,0.0,1.0,1.0,0.43,5.71,209242,BRK,27,C
DaJuan Summers,2011,3.36,0.55,0.09,0.14,0.05,0.59,0.48,5.71,397935,DET,23,SF
Allen Crabbe,2014,2.2,0.6,0.4,0.13,0.07,0.2,0.47,5.7,1071649,POR,21,SG
Lester Hudson,2010,2.32,0.72,0.52,0.32,0.12,0.56,0.49,5.69,262088,TOT,25,PG
Marquis Teague,2014,2.67,1.0,1.45,0.25,0.13,0.97,0.4,5.65,1393541,TOT,20,SG
Garrett Temple,2010,2.2,0.6,0.4,0.2,0.0,0.4,0.54,5.61,231612,SAC,23,SG
Jared Jeffries,2011,1.5,1.94,0.61,0.39,0.17,0.22,0.33,5.57,1613674,HOU,29,PF
Steve Novak,2015,1.8,0.63,0.31,0.0,0.06,0.14,0.55,5.57,4666237,TOT,31,SF
Jordan Bell,2021,1.0,5.0,2.0,0.0,2.0,1.0,0.17,5.56,112147,GSW,26,C
DeSagana Diop,2011,1.25,2.5,0.44,0.25,0.94,0.69,0.35,5.55,9091148,CHA,29,C
Derrick Caracter,2011,1.98,1.05,0.17,0.1,0.24,0.46,0.53,5.55,354996,LAL,22,C
Anthony Carter,2011,1.86,0.86,1.86,0.64,0.07,1.0,0.42,5.53,1775042,DEN,35,PG
Garrett Temple,2014,1.84,0.91,0.96,0.47,0.15,0.56,0.43,5.52,1219695,WAS,27,SG
Luke Walton,2012,1.33,1.56,0.56,0.22,0.0,0.22,0.43,5.52,7865406,LAL,31,SF
Chandler Hutchison,2021,1.86,2.86,0.57,0.14,0.0,0.71,0.34,5.51,4606886,CHI,24,SF
Royal Ivey,2012,2.09,0.71,0.29,0.41,0.0,0.26,0.46,5.51,1579399,OKC,30,SG
Gal Mekel,2014,2.35,0.87,2.03,0.13,0.03,1.0,0.4,5.47,1104623,DAL,25,PG
Brandon Rush,2014,2.08,1.16,0.63,0.13,0.24,0.53,0.43,5.46,1424329,UTA,28,SG
Caleb Swanigan,2019,1.94,2.89,0.39,0.22,0.0,0.89,0.37,5.45,2351997,POR,21,PF
Eric Maynor,2014,2.26,1.04,1.74,0.22,0.04,0.74,0.35,5.43,2619100,WAS,26,PG
Dexter Pittman,2013,1.5,1.75,0.0,0.0,0.0,0.5,0.6,5.4,136764,MIA,24,C
Henry Sims,2013,2.0,1.0,0.0,0.0,0.0,0.5,0.67,5.33,1001059,NOH,22,C
Cory Joseph,2012,2.0,0.86,1.17,0.24,0.1,0.41,0.37,5.32,1427542,SAS,20,PG
Brandon Knight,2019,3.0,0.75,0.75,0.17,0.0,0.42,0.35,5.32,18096981,HOU,27,PG
Larry Owens,2011,1.29,0.57,0.14,0.29,0.0,0.0,0.58,5.3,112962,SAS,28,SF
Jordan Mickey,2017,1.52,1.36,0.28,0.12,0.24,0.36,0.47,5.3,1779864,BOS,22,PF
Hasheem Thabeet,2011,1.18,1.67,0.09,0.2,0.33,0.38,0.49,5.28,6731288,MEM,23,C
John Holland,2018,2.25,1.0,0.21,0.29,0.08,0.33,0.42,5.28,90837,CLE,29,SF
Tony Mitchell,2014,1.05,1.24,0.1,0.29,0.14,0.19,0.54,5.25,1015060,DET,21,PF
Bruno Caboclo,2017,1.56,1.11,0.44,0.22,0.11,0.22,0.44,5.25,2965134,TOR,21,SF
Ian Clark,2015,1.86,0.43,0.29,0.43,0.14,0.29,0.51,5.24,1176209,DEN,23,SG
Jarnell Stokes,2016,1.4,0.4,0.2,0.2,0.0,0.0,0.6,5.24,184412,MIA,22,C
Brian Skinner,2010,1.63,1.69,0.0,0.19,0.25,0.44,0.46,5.24,367642,LAC,33,PF
Marquis Teague,2013,2.06,0.92,1.31,0.19,0.15,0.73,0.41,5.22,1363794,CHI,19,PG
Chris Johnson,2012,1.6,0.9,0.05,0.05,0.4,0.35,0.57,5.21,656705,POR,26,C
Thomas Bryant,2018,1.47,1.13,0.4,0.07,0.13,0.13,0.44,5.17,1620659,LAL,20,C
Ronnie Brewer,2013,0.93,2.86,0.71,0.64,0.0,0.29,0.28,5.17,1594151,OKC,27,SF
Aaron Gray,2014,1.25,2.0,0.75,0.0,0.0,1.0,0.64,5.15,1526646,TOR,29,C
Royal Ivey,2011,1.64,0.64,0.28,0.24,0.04,0.2,0.53,5.15,1575270,OKC,29,SG
DeShawn Stevenson,2010,2.04,1.08,0.5,0.21,0.04,0.25,0.38,5.14,5644116,DAL,28,SG
Luke Walton,2012,1.83,1.63,1.17,0.17,0.03,0.9,0.42,5.13,7865406,TOT,31,PF
Anthony Morrow,2013,2.29,0.24,0.24,0.06,0.0,0.24,0.55,5.13,1303776,DAL,27,SG
Malcolm Thomas,2014,1.88,2.63,0.25,0.0,0.38,1.13,0.44,5.11,887541,TOT,25,PF
Jon Leuer,2013,2.44,1.44,0.56,0.22,0.0,0.56,0.36,5.11,1142078,CLE,23,C
Troy Daniels,2015,2.71,0.35,0.24,0.0,0.0,0.29,0.47,5.11,1176209,HOU,23,SG
Damian Jones,2018,1.67,0.93,0.13,0.07,0.2,0.27,0.52,5.1,1816690,GSW,22,C
Ian Clark,2015,1.9,0.53,0.4,0.3,0.1,0.3,0.48,5.09,1176209,TOT,23,SG
Ian Clark,2015,1.91,0.57,0.43,0.26,0.09,0.3,0.48,5.05,1176209,UTA,23,SG
Jason Collins,2013,1.16,1.63,0.19,0.31,0.19,0.5,0.51,5.05,553674,BOS,34,C
Diante Garrett,2013,2.11,0.79,1.63,0.53,0.0,0.84,0.37,5.05,912731,PHO,24,PG
Juwan Morgan,2021,1.21,0.97,0.31,0.14,0.03,0.14,0.53,5.03,230166,UTA,23,PF
Maalik Wayns,2013,2.81,0.26,1.0,0.22,0.0,0.56,0.39,5.02,459308,TOT,21,PG
Hasheem Thabeet,2011,1.13,1.6,0.09,0.19,0.34,0.36,0.48,5.01,6731288,TOT,23,C
Earl Barron,2012,2.0,0.5,0.0,0.0,0.0,0.0,0.5,5.0,438667,GSW,30,C
Kent Bazemore,2014,2.3,0.91,0.45,0.27,0.14,0.64,0.45,5.0,2486425,GSW,24,SG
Jeremy Pargo,2012,2.86,0.84,1.25,0.34,0.0,1.05,0.39,4.99,1696487,MEM,25,PG
Tim Quarterman,2017,1.94,0.88,0.69,0.13,0.19,0.69,0.51,4.98,116617,POR,22,SG
Luke Walton,2012,2.05,1.67,1.43,0.14,0.05,1.19,0.42,4.98,7865406,CLE,31,PF
Shannon Brown,2014,2.11,0.79,0.21,0.63,0.0,0.53,0.46,4.96,268298,NYK,28,SG
Jarred Vanderbilt,2019,1.41,1.35,0.18,0.35,0.06,0.47,0.51,4.95,1639040,DEN,19,PF
Darius Morris,2012,2.42,0.84,1.11,0.11,0.0,1.0,0.5,4.95,1210142,LAL,21,PG
Dwight Powell,2015,1.8,0.2,0.0,0.4,0.0,0.4,0.77,4.9,1049289,BOS,23,PF
James Jones,2013,1.58,0.58,0.34,0.05,0.16,0.08,0.48,4.88,1903464,MIA,32,SF
Jamaal Franklin,2014,1.86,1.1,0.29,0.19,0.1,0.52,0.49,4.84,1074769,MEM,22,SG
Justin Robinson,2020,1.44,0.56,0.78,0.0,0.11,0.33,0.54,4.81,227626,WAS,22,PG
Nate Hinton,2021,1.95,0.43,0.38,0.33,0.1,0.24,0.44,4.8,104929,DAL,21,SG
Luke Walton,2011,1.69,1.24,1.15,0.17,0.07,0.57,0.38,4.79,7456280,LAL,30,SF
Quincy Pondexter,2018,1.96,1.17,0.39,0.35,0.09,0.48,0.4,4.78,2546364,CHI,29,SF
Sundiata Gaines,2011,2.63,0.75,0.75,0.38,0.0,0.75,0.4,4.77,1121578,MIN,24,PG
Jason Collins,2013,1.08,1.58,0.21,0.32,0.26,0.47,0.48,4.76,553674,TOT,34,C
Gabe Vincent,2020,2.44,0.56,0.67,0.56,0.0,0.11,0.3,4.76,759463,MIA,23,PG
Jake Layman,2017,2.23,0.69,0.31,0.26,0.09,0.31,0.4,4.76,1587806,POR,22,SF
Sean Marks,2010,0.71,1.64,0.14,0.0,0.21,0.14,0.49,4.76,1719269,NOH,34,C
Dante Exum,2020,2.18,1.09,0.64,0.09,0.18,0.91,0.5,4.75,11034207,UTA,24,SG
Jannero Pargo,2013,3.0,0.86,2.0,0.0,0.14,1.14,0.32,4.74,1775940,WAS,33,PG
Nazr Mohammed,2015,1.17,1.65,0.13,0.17,0.22,0.3,0.43,4.72,437999,CHI,37,C
Terry Rozier,2016,1.85,1.62,0.95,0.15,0.03,0.49,0.33,4.72,2343804,BOS,21,PG
Jason Collins,2012,1.3,1.6,0.33,0.13,0.1,0.33,0.42,4.69,1745989,ATL,33,C
Craig Brackins,2011,2.67,1.33,0.33,0.33,0.0,0.0,0.25,4.67,1844326,PHI,23,PF
Gerald Wallace,2015,1.09,1.78,0.34,0.47,0.13,0.56,0.43,4.63,12548194,BOS,32,SF
Alfonzo McKinnie,2018,1.5,0.5,0.07,0.07,0.07,0.21,0.64,4.6,1586724,TOR,25,SF
Jared Cunningham,2013,2.0,0.38,0.13,0.13,0.0,0.25,0.54,4.57,1651201,DAL,21,SG
Jerry Stackhouse,2011,1.71,1.0,0.43,0.0,0.29,0.29,0.4,4.55,1775042,MIA,36,SG
DeAndre Liggins,2012,1.94,0.88,0.29,0.35,0.0,0.59,0.49,4.54,984176,ORL,23,SF
Joel Anthony,2014,1.05,1.48,0.1,0.14,0.38,0.1,0.38,4.54,4724207,BOS,31,C
Quinton Ross,2010,1.77,0.94,0.23,0.25,0.12,0.21,0.39,4.53,1558379,TOT,28,SF
Kent Bazemore,2013,2.02,0.36,0.36,0.28,0.07,0.3,0.45,4.53,967207,GSW,23,SG
Brian Scalabrine,2010,1.5,0.92,0.52,0.17,0.08,0.33,0.45,4.52,1671102,BOS,31,PF
Pops Mensah-Bonsu,2010,1.25,1.0,0.25,0.25,0.25,0.0,0.38,4.52,495463,HOU,26,PF
Arinze Onuaku,2014,1.0,2.33,1.0,0.0,0.0,0.33,0.31,4.51,59709,NOP,26,PF
Anthony Bennett,2016,1.47,1.21,0.0,0.26,0.0,0.21,0.45,4.51,1248711,TOR,22,PF
Marcus Morris,2012,2.35,0.94,0.18,0.12,0.12,0.24,0.35,4.5,2530777,HOU,22,PF
Tyler Honeycutt,2012,1.33,0.93,0.47,0.27,0.2,0.13,0.38,4.48,1097553,SAC,21,SF
Ike Anigbogu,2018,1.18,0.82,0.0,0.09,0.27,0.18,0.56,4.47,1586724,IND,19,C
Udoka Azubuike,2021,1.07,0.87,0.0,0.07,0.27,0.2,0.6,4.46,2263949,UTA,21,C
Shannon Brown,2014,2.17,0.97,0.31,0.45,0.0,0.62,0.42,4.45,268298,TOT,28,SG
Hamed Haddadi,2013,1.15,1.85,0.31,0.08,0.46,0.31,0.34,4.43,253795,MEM,27,C
Jarnell Stokes,2016,1.0,0.57,0.14,0.14,0.0,0.0,0.6,4.42,184412,TOT,22,C
Anthony Tolliver,2021,1.55,0.91,0.18,0.27,0.18,0.27,0.43,4.41,165575,PHI,35,PF
Chris Babb,2014,1.57,1.21,0.21,0.43,0.0,0.21,0.37,4.4,59709,BOS,23,SG
Josh Harrellson,2013,1.67,1.17,0.0,0.17,0.17,0.5,0.51,4.39,1122146,MIA,23,C
Kosta Koufos,2010,1.47,1.25,0.17,0.06,0.11,0.42,0.49,4.39,1838837,UTA,20,C
Jordan Mickey,2016,1.31,0.81,0.06,0.0,0.69,0.06,0.4,4.38,1504376,BOS,21,PF
Shaun Livingston,2010,1.0,2.0,1.4,0.5,0.2,0.8,0.31,4.38,4758050,OKC,24,PG
Renaldo Balkman,2010,1.08,1.77,0.54,0.62,0.15,0.46,0.34,4.38,2277067,DEN,25,SF
Travis Leslie,2012,1.4,0.9,0.5,0.2,0.2,0.2,0.39,4.37,380701,LAC,21,SG
Charlie Bell,2011,1.68,0.95,0.68,0.32,0.05,0.32,0.36,4.36,5382069,GSW,31,SG
Wenyen Gabriel,2020,1.73,0.91,0.27,0.27,0.18,0.45,0.44,4.36,1862670,SAC,22,PF
Jon Brockman,2012,1.06,2.14,0.26,0.11,0.03,0.29,0.36,4.34,1291239,MIL,24,PF
Justin Patton,2020,1.8,1.0,0.4,0.0,0.0,0.4,0.45,4.32,307604,OKC,22,C
Kyle Singler,2018,1.92,0.83,0.17,0.08,0.0,0.25,0.43,4.3,1958246,OKC,29,SF
Bernard James,2014,0.93,1.4,0.1,0.1,0.27,0.33,0.5,4.29,1566168,DAL,28,C
Briante Weber,2017,1.71,0.57,0.71,0.43,0.14,0.43,0.39,4.25,194001,GSW,24,PG
Adreian Payne,2015,1.67,1.33,0.0,0.33,0.0,0.0,0.32,4.23,2407410,ATL,23,PF
Chimezie Metu,2019,1.76,1.24,0.45,0.21,0.07,0.52,0.39,4.19,1639040,SAS,21,PF
Marquis Teague,2014,2.37,1.0,1.47,0.11,0.21,0.89,0.31,4.15,1393541,CHI,20,SG
Jarron Collins,2010,1.0,1.82,0.18,0.06,0.09,0.29,0.4,4.14,874870,PHO,31,C
Didi Louzada,2021,2.67,1.0,1.0,0.67,0.0,1.0,0.31,4.1,1948764,NOP,21,SF
Jalen Jones,2018,1.25,0.75,0.0,0.0,0.0,0.0,0.51,4.1,90837,NOP,24,SF
Furkan Korkmaz,2018,1.64,0.79,0.29,0.14,0.07,0.14,0.39,4.09,2046046,PHI,20,SG
Jared Cunningham,2015,1.84,0.47,0.53,0.16,0.0,0.37,0.45,4.09,1290191,LAC,23,SG
Khyri Thomas,2020,2.13,0.13,0.38,0.38,0.0,0.38,0.45,4.08,1219834,DET,23,SG
Daniel Ochefu,2017,1.26,1.16,0.16,0.11,0.0,0.16,0.43,4.08,60482,WAS,23,C
Quincy Acy,2017,2.17,1.33,0.0,0.0,0.0,0.33,0.35,4.02,2067950,DAL,26,PF
Joe Chealey,2019,2.0,0.0,1.0,0.0,0.0,0.0,0.33,4.0,188973,CHO,23,PG
Malik Fitts,2021,1.0,1.0,0.0,0.0,0.0,0.0,0.5,4.0,688028,LAC,23,PF
Luol Deng,2018,2.0,0.0,1.0,1.0,0.0,1.0,0.5,4.0,19693728,LAL,32,SF
Eric Moreland,2015,0.67,0.33,0.0,0.0,0.0,0.0,1.0,4.0,1049289,SAC,23,PF
Tornike Shengelia,2013,1.58,1.21,0.16,0.16,0.05,0.58,0.5,3.99,1001059,BRK,21,SF
Moses Brown,2020,1.22,1.56,0.11,0.11,0.11,0.33,0.41,3.98,1436745,POR,20,C
Sasha Kaun,2016,0.92,1.04,0.12,0.16,0.2,0.28,0.53,3.96,1639325,CLE,30,C
Tyler Ennis,2017,1.87,0.61,1.1,0.19,0.0,0.77,0.44,3.95,1843882,HOU,22,PG
Maalik Wayns,2013,2.67,0.24,0.95,0.14,0.0,0.62,0.36,3.94,459308,PHI,21,PG
Malcolm Thomas,2013,0.6,1.0,0.4,0.0,0.2,0.2,0.54,3.91,891116,GSW,24,PF
Elijah Hughes,2021,1.72,0.5,0.33,0.06,0.06,0.33,0.49,3.9,1655506,UTA,22,SF
Donald Sloan,2012,1.2,1.0,1.0,0.2,0.0,0.4,0.38,3.9,387881,ATL,24,PG
Tim Frazier,2016,1.46,1.11,1.2,0.29,0.03,0.77,0.38,3.89,2569476,POR,25,PG
Christian Eyenga,2012,1.5,2.0,0.67,0.5,0.67,0.33,0.21,3.88,1516018,CLE,22,SF
Matt Carroll,2010,1.84,0.48,0.24,0.2,0.0,0.28,0.44,3.84,5845605,DAL,29,SG
Tim Frazier,2021,1.6,1.6,3.2,0.4,0.2,0.8,0.18,3.82,421108,MEM,30,PG
Elliot Williams,2016,1.6,0.8,0.8,0.0,0.0,0.2,0.34,3.81,307353,MEM,26,PG
Ronnie Price,2017,1.0,0.79,1.29,0.79,0.07,0.21,0.27,3.8,2954527,PHO,33,PG
Jarvis Varnado,2013,1.2,0.6,0.2,0.2,0.0,0.2,0.52,3.75,394534,BOS,24,PF
